id	layer	check	verdict	subject	evidence	autofix	action
C3-ad1260	conservation	C3	IDENTISCH	Prostata-Gleason-Patterns-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-onko-prostate-gleason-patterns-intro.md (input/intro-notes/StructureDefinition-mii-pr-onko-prostate-gleason-patterns-intro.md)	-	-
C3-b06d21	conservation	C3	IDENTISCH	Prostata-Gleason-Score-Grade-Group-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-onko-prostate-gleason-grade-group-intro.md (input/intro-notes/StructureDefinition-mii-pr-onko-prostate-gleason-grade-group-intro.md)	-	-
C3-e4cc29	conservation	C3	IDENTISCH	Prostata-Karzinom-Befall-Stanze-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-onko-prostate-ca-befall-stanze-intro.md (input/intro-notes/StructureDefinition-mii-pr-onko-prostate-ca-befall-stanze-intro.md)	-	-
C3-19330f	conservation	C3	IDENTISCH	Prostata-PSA-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-onko-prostate-psa-intro.md (input/intro-notes/StructureDefinition-mii-pr-onko-prostate-psa-intro.md)	-	-
C3-a4c047	conservation	C3	IDENTISCH	Residualstatus/Index.page.md	retired: Quellseite absichtlich leer / nur Navigation — kein Inhalt (human-reviewed)	-	-
C3-d0518b	conservation	C3	IDENTISCH	Residualstatus-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-onko-residualstatus-intro.md (input/intro-notes/StructureDefinition-mii-pr-onko-residualstatus-intro.md)	-	-
C3-03d26d	conservation	C3	IDENTISCH	Bestrahlungstherapie-Procedure.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-onko-strahlentherapie-bestrahlung-strahlentherapie-intro.md (input/intro-notes/StructureDefinition-mii-pr-onko-strahlentherapie-bestrahlung-strahlentherapie-intro.md)	-	-
C3-b2a64f	conservation	C3	IDENTISCH	Extension-Bestrahlung.page.md	migrated -> input/pagecontent/extensions.md (input/pagecontent/extensions.md)	-	-
C3-37b3f1	conservation	C3	IDENTISCH	Strahlentherapie/Extension-Intention.page.md	migrated -> input/intro-notes/StructureDefinition-mii-ex-onko-strahlentherapie-intention-intro.md (input/intro-notes/StructureDefinition-mii-ex-onko-strahlentherapie-intention-intro.md)	-	-
C3-51051c	conservation	C3	IDENTISCH	Extension-Stellung.page.md	migrated -> input/intro-notes/StructureDefinition-mii-ex-onko-strahlentherapie-stellungzurop-intro.md (input/intro-notes/StructureDefinition-mii-ex-onko-strahlentherapie-stellungzurop-intro.md)	-	-
C3-bac0a5	conservation	C3	IDENTISCH	Strahlentherapie/Index.page.md	retired: Quellseite absichtlich leer / nur Navigation — kein Inhalt (human-reviewed)	-	-
C3-13db61	conservation	C3	IDENTISCH	NuklearmedizinischeTherapie-Procedure.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-onko-strahlentherapie-bestrahlung-nuklearmedizin-intro.md (input/intro-notes/StructureDefinition-mii-pr-onko-strahlentherapie-bestrahlung-nuklearmedizin-intro.md)	-	-
C3-bdb4ae	conservation	C3	IDENTISCH	Strahlentherapie-Procedure.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-onko-strahlentherapie-intro.md (input/intro-notes/StructureDefinition-mii-pr-onko-strahlentherapie-intro.md)	-	-
C3-119096	conservation	C3	IDENTISCH	Studienteilnahme-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-onko-studienteilnahme-intro.md (input/intro-notes/StructureDefinition-mii-pr-onko-studienteilnahme-intro.md)	-	-
C3-6c2601	conservation	C3	IDENTISCH	Systemische-Therapie/Index.page.md	retired: Quellseite absichtlich leer / nur Navigation — kein Inhalt (human-reviewed)	-	-
C3-438394	conservation	C3	IDENTISCH	Systemische-Therapie-MedicationStatement.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-onko-systemische-therapie-medikation-intro.md (input/intro-notes/StructureDefinition-mii-pr-onko-systemische-therapie-medikation-intro.md)	-	-
C3-adfc7e	conservation	C3	IDENTISCH	Systemische-Therapie-Procedure.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-onko-systemische-therapie-intro.md (input/intro-notes/StructureDefinition-mii-pr-onko-systemische-therapie-intro.md)	-	-
C3-53dcb1	conservation	C3	IDENTISCH	Systemische-Therapie-Terminologien.page.md	migrated -> input/pagecontent/atc-terminologie.md (input/pagecontent/atc-terminologie.md)	-	-
C3-3404b4	conservation	C3	IDENTISCH	Extension-TNM-Prefix-c-p.page.md	migrated -> input/intro-notes/StructureDefinition-mii-ex-onko-tnm-cp-praefix-intro.md (input/intro-notes/StructureDefinition-mii-ex-onko-tnm-cp-praefix-intro.md)	-	-
C3-a812b2	conservation	C3	IDENTISCH	TNM-Klassifikation/Index.page.md	retired: Quellseite absichtlich leer / nur Navigation — kein Inhalt (human-reviewed)	-	-
C3-6542c8	conservation	C3	IDENTISCH	TNM-Breast-Cancer-Journey-Example.page.md	migrated -> input/pagecontent/tnm-breast-cancer-journey.md (input/pagecontent/tnm-breast-cancer-journey.md)	-	-
C3-a3859d	conservation	C3	IDENTISCH	TNM-Kategorie-M-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-onko-tnm-m-kategorie-intro.md (input/intro-notes/StructureDefinition-mii-pr-onko-tnm-m-kategorie-intro.md)	-	-
C3-039bd8	conservation	C3	IDENTISCH	TNM-Kategorie-N-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-onko-tnm-n-kategorie-intro.md (input/intro-notes/StructureDefinition-mii-pr-onko-tnm-n-kategorie-intro.md)	-	-
C3-19e435	conservation	C3	IDENTISCH	TNM-Kategorie-Pn-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-onko-tnm-pn-kategorie-intro.md (input/intro-notes/StructureDefinition-mii-pr-onko-tnm-pn-kategorie-intro.md)	-	-
C3-b46eb6	conservation	C3	IDENTISCH	TNM-Kategorie-S-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-onko-tnm-s-kategorie-intro.md (input/intro-notes/StructureDefinition-mii-pr-onko-tnm-s-kategorie-intro.md)	-	-
C3-40bed8	conservation	C3	IDENTISCH	TNM-Kategorie-T-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-onko-tnm-t-kategorie-intro.md (input/intro-notes/StructureDefinition-mii-pr-onko-tnm-t-kategorie-intro.md)	-	-
C3-e54380	conservation	C3	IDENTISCH	TNM-Kategorie-V-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-onko-tnm-v-kategorie-intro.md (input/intro-notes/StructureDefinition-mii-pr-onko-tnm-v-kategorie-intro.md)	-	-
C3-ac9bed	conservation	C3	IDENTISCH	TNM-Kategorie-l-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-onko-tnm-l-kategorie-intro.md (input/intro-notes/StructureDefinition-mii-pr-onko-tnm-l-kategorie-intro.md)	-	-
C3-2f9b86	conservation	C3	IDENTISCH	TNM-Klassifikation-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-onko-tnm-klassifikation-intro.md (input/intro-notes/StructureDefinition-mii-pr-onko-tnm-klassifikation-intro.md)	-	-
C3-6a3c16	conservation	C3	IDENTISCH	TNM-Symbol-a-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-onko-tnm-a-symbol-intro.md (input/intro-notes/StructureDefinition-mii-pr-onko-tnm-a-symbol-intro.md)	-	-
C3-3291ec	conservation	C3	IDENTISCH	TNM-Symbol-m-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-onko-tnm-m-symbol-intro.md (input/intro-notes/StructureDefinition-mii-pr-onko-tnm-m-symbol-intro.md)	-	-
C3-1d812e	conservation	C3	IDENTISCH	TNM-Symbol-r-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-onko-tnm-r-symbol-intro.md (input/intro-notes/StructureDefinition-mii-pr-onko-tnm-r-symbol-intro.md)	-	-
C3-881b48	conservation	C3	IDENTISCH	TNM-Symbol-y-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-onko-tnm-y-symbol-intro.md (input/intro-notes/StructureDefinition-mii-pr-onko-tnm-y-symbol-intro.md)	-	-
C3-357c74	conservation	C3	IDENTISCH	Tod/Index.page.md	retired: Quellseite absichtlich leer / nur Navigation — kein Inhalt (human-reviewed)	-	-
C3-22c017	conservation	C3	IDENTISCH	Tod-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-onko-tod-intro.md (input/intro-notes/StructureDefinition-mii-pr-onko-tod-intro.md)	-	-
C3-f20323	conservation	C3	IDENTISCH	Tumorkonferenz/Index.page.md	retired: Quellseite absichtlich leer / nur Navigation — kein Inhalt (human-reviewed)	-	-
C3-17aff1	conservation	C3	IDENTISCH	Therapieempfehlung-Kombinationstherapie-RequestGroup.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-onko-therapieempfehlung-kombinationstherapie-intro.md (input/intro-notes/StructureDefinition-mii-pr-onko-therapieempfehlung-kombinationstherapie-intro.md)	-	-
C3-16f4d6	conservation	C3	IDENTISCH	Therapieempfehlung-Medikation-MedicationRequest.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-onko-therapieempfehlung-medikation-intro.md (input/intro-notes/StructureDefinition-mii-pr-onko-therapieempfehlung-medikation-intro.md)	-	-
C3-28008a	conservation	C3	IDENTISCH	Therapieempfehlung-Operation-ServiceRequest.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-onko-therapieempfehlung-operation-intro.md (input/intro-notes/StructureDefinition-mii-pr-onko-therapieempfehlung-operation-intro.md)	-	-
C3-61e3da	conservation	C3	IDENTISCH	Tumorkonferenz-CarePlan.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-onko-tumorkonferenz-intro.md (input/intro-notes/StructureDefinition-mii-pr-onko-tumorkonferenz-intro.md)	-	-
C3-9a4f09	conservation	C3	IDENTISCH	Tumorkonferenz-Detailed-Recommendations-CarePlan.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-onko-therapieempfehlung-kombinationstherapie-intro.md (input/intro-notes/StructureDefinition-mii-pr-onko-therapieempfehlung-kombinationstherapie-intro.md)	-	-
C3-c4773a	conservation	C3	IDENTISCH	Verlauf/Index.page.md	retired: Quellseite absichtlich leer / nur Navigation — kein Inhalt (human-reviewed)	-	-
